연료원,발전기명,설비용량,시작일,시작시간,종료일,종료시간,광역지역,세부지역
LNG,신세종GT#1,395.4,2025-05-24,0:00,2025-05-25,2:00,세종,세종특별자치시 세종특별자치시
LNG,신세종GT#1,395.4,2025-06-22,0:00,2025-06-23,0:00,세종,세종특별자치시 세종특별자치시
LNG,신세종GT#1,395.4,2025-08-17,0:00,2025-08-18,0:00,세종,세종특별자치시 세종특별자치시
LNG,신세종GT#1,395.4,2025-10-17,0:00,2025-10-20,0:00,세종,세종특별자치시 세종특별자치시
LNG,신세종GT#1,395.4,2025-10-21,0:00,2025-10-24,4:00,세종,세종특별자치시 세종특별자치시
LNG,신세종GT#1,395.4,2025-11-15,0:00,2025-11-18,0:00,세종,세종특별자치시 세종특별자치시
LNG,신세종ST#1,201.8,2025-01-17,0:00,2025-01-20,0:00,세종,세종특별자치시 세종특별자치시
LNG,신세종ST#1,201.8,2025-03-08,0:00,2025-03-10,12:00,세종,세종특별자치시 세종특별자치시
LNG,신세종ST#1,201.8,2025-04-13,8:00,2025-04-13,20:00,세종,세종특별자치시 세종특별자치시
LNG,신세종ST#1,201.8,2025-04-16,0:00,2025-04-21,0:00,세종,세종특별자치시 세종특별자치시
LNG,신세종ST#1,201.8,2025-05-10,0:00,2025-05-12,0:00,세종,세종특별자치시 세종특별자치시
LNG,신세종ST#1,201.8,2025-05-14,0:00,2025-05-20,15:00,세종,세종특별자치시 세종특별자치시
LNG,신세종ST#1,201.8,2025-05-24,0:00,2025-05-25,2:00,세종,세종특별자치시 세종특별자치시
LNG,신세종ST#1,201.8,2025-06-22,0:00,2025-06-23,0:00,세종,세종특별자치시 세종특별자치시
LNG,신세종ST#1,201.8,2025-08-17,0:00,2025-08-18,0:00,세종,세종특별자치시 세종특별자치시
LNG,신세종ST#1,201.8,2025-10-17,0:00,2025-10-20,0:00,세종,세종특별자치시 세종특별자치시
LNG,신세종ST#1,201.8,2025-10-21,0:00,2025-10-24,4:00,세종,세종특별자치시 세종특별자치시
LNG,신세종ST#1,201.8,2025-11-15,0:00,2025-11-18,0:00,세종,세종특별자치시 세종특별자치시
Nuclear,신월성#2,1000.0,2025-07-20,0:00,2025-09-12,23:59,경북,경상북도 경주시
LNG,신인천GT#1,150.0,2025-01-04,0:00,2025-01-06,0:00,인천,인천광역시 서구
LNG,신인천GT#1,150.0,2025-03-12,0:00,2025-05-22,0:00,인천,인천광역시 서구
LNG,신인천GT#1,150.0,2025-06-22,0:00,2025-06-25,0:00,인천,인천광역시 서구
LNG,신인천GT#1,150.0,2025-09-28,0:00,2025-10-01,0:00,인천,인천광역시 서구
LNG,신인천GT#1,150.0,2025-10-16,4:00,2025-10-16,14:00,인천,인천광역시 서구
LNG,신인천GT#1,150.0,2025-10-17,4:00,2025-10-17,14:00,인천,인천광역시 서구
LNG,신인천GT#1,150.0,2025-11-23,0:00,2025-11-26,0:00,인천,인천광역시 서구
LNG,신인천GT#2,150.0,2025-01-04,0:00,2025-01-06,0:00,인천,인천광역시 서구
LNG,신인천GT#2,150.0,2025-03-12,0:00,2025-05-22,0:00,인천,인천광역시 서구
LNG,신인천GT#2,150.0,2025-06-22,0:00,2025-06-25,0:00,인천,인천광역시 서구
LNG,신인천GT#2,150.0,2025-09-28,0:00,2025-10-01,0:00,인천,인천광역시 서구
LNG,신인천GT#2,150.0,2025-11-23,0:00,2025-11-26,0:00,인천,인천광역시 서구
LNG,신인천GT#3,150.0,2025-04-13,0:00,2025-04-26,0:00,인천,인천광역시 서구
LNG,신인천GT#3,150.0,2025-06-15,0:00,2025-06-18,0:00,인천,인천광역시 서구
LNG,신인천GT#3,150.0,2025-10-14,4:00,2025-10-14,14:00,인천,인천광역시 서구
LNG,신인천GT#3,150.0,2025-10-15,4:00,2025-10-15,14:00,인천,인천광역시 서구
LNG,신인천GT#3,150.0,2025-10-16,4:00,2025-10-16,14:00,인천,인천광역시 서구
LNG,신인천GT#3,150.0,2025-10-17,4:00,2025-10-17,14:00,인천,인천광역시 서구
LNG,신인천GT#3,150.0,2025-10-19,0:00,2025-10-22,0:00,인천,인천광역시 서구
LNG,신인천GT#3,150.0,2025-11-23,0:00,2025-11-26,0:00,인천,인천광역시 서구
LNG,신인천GT#4,150.0,2025-04-13,0:00,2025-04-26,0:00,인천,인천광역시 서구
LNG,신인천GT#4,150.0,2025-06-15,0:00,2025-06-18,0:00,인천,인천광역시 서구
LNG,신인천GT#4,150.0,2025-10-14,4:00,2025-10-14,14:00,인천,인천광역시 서구
LNG,신인천GT#4,150.0,2025-10-15,4:00,2025-10-15,14:00,인천,인천광역시 서구
LNG,신인천GT#4,150.0,2025-10-16,4:00,2025-10-16,14:00,인천,인천광역시 서구
LNG,신인천GT#4,150.0,2025-10-17,4:00,2025-10-17,14:00,인천,인천광역시 서구
LNG,신인천GT#4,150.0,2025-10-19,0:00,2025-10-22,0:00,인천,인천광역시 서구
LNG,신인천GT#4,150.0,2025-11-23,0:00,2025-11-26,0:00,인천,인천광역시 서구
LNG,신인천GT#5,150.0,2025-02-03,0:00,2025-04-11,10:00,인천,인천광역시 서구
LNG,신인천GT#5,150.0,2025-06-22,0:00,2025-06-25,0:00,인천,인천광역시 서구
LNG,신인천GT#5,150.0,2025-10-14,0:00,2025-10-18,0:00,인천,인천광역시 서구
LNG,신인천GT#5,150.0,2025-11-27,0:00,2025-11-30,0:00,인천,인천광역시 서구
LNG,신인천GT#6,150.0,2025-02-03,0:00,2025-04-11,10:00,인천,인천광역시 서구
LNG,신인천GT#6,150.0,2025-06-22,0:00,2025-06-25,0:00,인천,인천광역시 서구
LNG,신인천GT#6,150.0,2025-10-14,0:00,2025-10-18,0:00,인천,인천광역시 서구
LNG,신인천GT#6,150.0,2025-11-27,0:00,2025-11-30,0:00,인천,인천광역시 서구
LNG,신인천GT#7,150.0,2025-04-06,0:00,2025-04-10,0:00,인천,인천광역시 서구
LNG,신인천GT#7,150.0,2025-04-17,0:00,2025-04-19,0:00,인천,인천광역시 서구
LNG,신인천GT#7,150.0,2025-06-08,0:00,2025-06-11,0:00,인천,인천광역시 서구
LNG,신인천GT#7,150.0,2025-10-14,0:00,2025-10-18,0:00,인천,인천광역시 서구
LNG,신인천GT#7,150.0,2025-11-10,0:00,2025-11-19,0:00,인천,인천광역시 서구
LNG,신인천GT#8,150.0,2025-04-06,0:00,2025-04-10,0:00,인천,인천광역시 서구
LNG,신인천GT#8,150.0,2025-04-17,0:00,2025-04-19,0:00,인천,인천광역시 서구
LNG,신인천GT#8,150.0,2025-06-08,0:00,2025-06-11,0:00,인천,인천광역시 서구
LNG,신인천GT#8,150.0,2025-09-13,0:00,2025-09-22,9:00,인천,인천광역시 서구
LNG,신인천GT#8,150.0,2025-10-14,0:00,2025-10-18,0:00,인천,인천광역시 서구
LNG,신인천GT#8,150.0,2025-11-16,0:00,2025-11-19,0:00,인천,인천광역시 서구
LNG,신인천ST#1,150.0,2025-01-04,0:00,2025-01-06,0:00,인천,인천광역시 서구
LNG,신인천ST#1,150.0,2025-03-12,0:00,2025-05-22,0:00,인천,인천광역시 서구
LNG,신인천ST#1,150.0,2025-06-22,0:00,2025-06-25,0:00,인천,인천광역시 서구
LNG,신인천ST#1,150.0,2025-09-28,0:00,2025-10-01,0:00,인천,인천광역시 서구
LNG,신인천ST#1,150.0,2025-10-25,0:00,2025-10-29,0:00,인천,인천광역시 서구
LNG,신인천ST#1,150.0,2025-11-23,0:00,2025-11-26,0:00,인천,인천광역시 서구
LNG,신인천ST#1,150.0,2025-12-11,0:00,2025-12-13,0:00,인천,인천광역시 서구
LNG,신인천ST#2,150.0,2025-01-20,0:00,2025-01-22,0:00,인천,인천광역시 서구
LNG,신인천ST#2,150.0,2025-04-06,9:00,2025-04-06,18:00,인천,인천광역시 서구
LNG,신인천ST#2,150.0,2025-04-13,0:00,2025-04-26,0:00,인천,인천광역시 서구
LNG,신인천ST#2,150.0,2025-06-15,0:00,2025-06-18,0:00,인천,인천광역시 서구
LNG,신인천ST#2,150.0,2025-10-14,4:00,2025-10-14,14:00,인천,인천광역시 서구
LNG,신인천ST#2,150.0,2025-10-15,4:00,2025-10-15,14:00,인천,인천광역시 서구
LNG,신인천ST#2,150.0,2025-10-16,4:00,2025-10-16,14:00,인천,인천광역시 서구
LNG,신인천ST#2,150.0,2025-10-17,4:00,2025-10-17,14:00,인천,인천광역시 서구
LNG,신인천ST#2,150.0,2025-10-19,0:00,2025-10-22,0:00,인천,인천광역시 서구
LNG,신인천ST#2,150.0,2025-11-15,0:00,2025-11-26,0:00,인천,인천광역시 서구
LNG,신인천ST#3,150.0,2025-02-03,0:00,2025-04-11,10:00,인천,인천광역시 서구
LNG,신인천ST#3,150.0,2025-06-22,0:00,2025-06-25,0:00,인천,인천광역시 서구
LNG,신인천ST#3,150.0,2025-10-14,0:00,2025-10-18,0:00,인천,인천광역시 서구
LNG,신인천ST#3,150.0,2025-11-27,0:00,2025-11-30,0:00,인천,인천광역시 서구
LNG,신인천ST#4,150.0,2025-02-24,0:00,2025-03-01,0:00,인천,인천광역시 서구
LNG,신인천ST#4,150.0,2025-04-06,0:00,2025-04-10,0:00,인천,인천광역시 서구
LNG,신인천ST#4,150.0,2025-04-17,0:00,2025-04-19,0:00,인천,인천광역시 서구
LNG,신인천ST#4,150.0,2025-06-08,0:00,2025-06-11,0:00,인천,인천광역시 서구
LNG,신인천ST#4,150.0,2025-10-14,0:00,2025-10-18,0:00,인천,인천광역시 서구
LNG,신인천ST#4,150.0,2025-11-16,0:00,2025-11-19,0:00,인천,인천광역시 서구
LNG,신평택GT#1,290.2,2025-03-09,0:00,2025-03-10,0:00,경기,경기도 평택시
LNG,신평택GT#1,290.2,2025-05-11,0:00,2025-05-16,0:00,경기,경기도 평택시
LNG,신평택GT#1,290.2,2025-10-18,0:00,2025-10-28,0:00,경기,경기도 평택시
LNG,신평택GT#1,290.2,2025-12-13,0:00,2025-12-14,0:00,경기,경기도 평택시
LNG,신평택GT#2,290.2,2025-02-23,0:00,2025-02-24,0:00,경기,경기도 평택시
LNG,신평택GT#2,290.2,2025-05-11,0:00,2025-05-16,0:00,경기,경기도 평택시
LNG,신평택GT#2,290.2,2025-09-07,6:00,2025-09-07,21:00,경기,경기도 평택시
LNG,신평택GT#2,290.2,2025-10-18,0:00,2025-10-28,0:00,경기,경기도 평택시
LNG,신평택GT#2,290.2,2025-12-13,0:00,2025-12-14,0:00,경기,경기도 평택시
LNG,신평택ST#1,282.9,2025-05-11,0:00,2025-05-16,0:00,경기,경기도 평택시
LNG,신평택ST#1,282.9,2025-10-18,0:00,2025-10-28,0:00,경기,경기도 평택시
LNG,신평택ST#1,282.9,2025-12-13,0:00,2025-12-14,0:00,경기,경기도 평택시
Nuclear,신한울#1,1400.0,2025-08-23,0:00,2025-11-28,23:59,경북,경상북도 울진군
Nuclear,신한울#2,1400.0,2025-04-20,0:00,2025-09-10,23:59,경북,경상북도 울진군
LNG,아산배방GT#1,39.7,2025-04-07,9:00,2025-04-10,18:00,충남,충청남도 아산시
LNG,아산배방GT#1,39.7,2025-04-15,0:00,2025-04-18,18:00,충남,충청남도 아산시
LNG,아산배방GT#1,39.7,2025-11-16,0:00,2026-01-01,0:00,충남,충청남도 아산시
LNG,아산배방GT#2,39.7,2025-04-07,9:00,2025-04-10,18:00,충남,충청남도 아산시
LNG,아산배방GT#2,39.7,2025-04-15,0:00,2025-04-18,18:00,충남,충청남도 아산시
LNG,아산배방GT#2,39.7,2025-10-12,0:00,2025-11-24,0:00,충남,충청남도 아산시
LNG,아산배방GT#2,39.7,2025-12-17,0:00,2026-01-01,0:00,충남,충청남도 아산시
LNG,아산배방ST#1,22.4,2025-04-07,9:00,2025-04-10,18:00,충남,충청남도 아산시
LNG,아산배방ST#1,22.4,2025-04-15,0:00,2025-04-18,18:00,충남,충청남도 아산시
LNG,아산배방ST#1,22.4,2025-12-17,0:00,2026-01-01,0:00,충남,충청남도 아산시
수력,안동#1,45.0,2025-06-24,13:00,2025-06-24,18:00,경북,경상북도 안동시
수력,안동#1,45.0,2025-06-25,13:00,2025-06-25,18:00,경북,경상북도 안동시
수력,안동#1,45.0,2025-07-23,9:00,2025-07-23,14:00,경북,경상북도 안동시
수력,안동#1,45.0,2025-09-19,9:00,2025-09-26,18:00,경북,경상북도 안동시
수력,안동#1,45.0,2025-11-11,9:00,2025-11-11,18:00,경북,경상북도 안동시
수력,안동#2,45.0,2025-01-15,13:00,2025-01-15,16:00,경북,경상북도 안동시
수력,안동#2,45.0,2025-01-16,13:00,2025-01-16,16:00,경북,경상북도 안동시
수력,안동#2,45.0,2025-01-17,13:00,2025-01-17,16:00,경북,경상북도 안동시
수력,안동#2,45.0,2025-02-19,9:00,2025-02-19,18:00,경북,경상북도 안동시
수력,안동#2,45.0,2025-02-20,9:00,2025-02-20,18:00,경북,경상북도 안동시
수력,안동#2,45.0,2025-02-24,9:00,2025-12-31,23:59,경북,경상북도 안동시
LNG,안동GT#1,277.0,2025-01-18,0:00,2025-01-20,0:00,경북,경상북도 안동시
LNG,안동GT#1,277.0,2025-02-08,0:00,2025-02-10,0:00,경북,경상북도 안동시
LNG,안동GT#1,277.0,2025-02-15,0:00,2025-02-17,0:00,경북,경상북도 안동시
LNG,안동GT#1,277.0,2025-02-22,0:00,2025-02-24,0:00,경북,경상북도 안동시
LNG,안동GT#1,277.0,2025-03-03,0:00,2025-03-06,14:00,경북,경상북도 안동시
LNG,안동GT#1,277.0,2025-03-06,16:00,2025-03-08,0:00,경북,경상북도 안동시
LNG,안동GT#1,277.0,2025-03-15,0:00,2025-06-23,0:00,경북,경상북도 안동시
LNG,안동GT#1,277.0,2025-09-20,0:00,2025-09-22,0:00,경북,경상북도 안동시
LNG,안동GT#1,277.0,2025-10-12,0:00,2025-11-01,0:00,경북,경상북도 안동시
LNG,안동GT#1,277.0,2025-11-29,4:00,2025-11-29,19:00,경북,경상북도 안동시
LNG,안동GT#1,277.0,2025-11-30,0:00,2025-12-01,0:00,경북,경상북도 안동시
LNG,안동GT#1,277.0,2025-12-05,15:00,2025-12-07,15:00,경북,경상북도 안동시
LNG,안동ST#1,140.0,2025-01-18,0:00,2025-01-20,0:00,경북,경상북도 안동시
LNG,안동ST#1,140.0,2025-02-08,0:00,2025-02-10,0:00,경북,경상북도 안동시
LNG,안동ST#1,140.0,2025-02-15,0:00,2025-02-17,0:00,경북,경상북도 안동시
LNG,안동ST#1,140.0,2025-02-22,0:00,2025-02-24,0:00,경북,경상북도 안동시
LNG,안동ST#1,140.0,2025-03-03,0:00,2025-03-06,14:00,경북,경상북도 안동시
LNG,안동ST#1,140.0,2025-03-06,16:00,2025-03-08,0:00,경북,경상북도 안동시
LNG,안동ST#1,140.0,2025-03-15,0:00,2025-06-23,0:00,경북,경상북도 안동시
LNG,안동ST#1,140.0,2025-09-20,0:00,2025-09-22,0:00,경북,경상북도 안동시
LNG,안동ST#1,140.0,2025-10-12,0:00,2025-11-01,0:00,경북,경상북도 안동시
LNG,안동ST#1,140.0,2025-11-29,4:00,2025-11-29,19:00,경북,경상북도 안동시
LNG,안동ST#1,140.0,2025-11-30,0:00,2025-12-01,0:00,경북,경상북도 안동시
LNG,안동ST#1,140.0,2025-12-05,15:00,2025-12-07,15:00,경북,경상북도 안동시
LNG,안산GT#1,275.6,2025-05-25,6:00,2025-05-25,18:00,경기,경기도 안산시
LNG,안산GT#1,275.6,2025-06-04,14:00,2025-06-04,15:59,경기,경기도 안산시
LNG,안산GT#1,275.6,2025-09-06,0:00,2025-09-08,0:00,경기,경기도 안산시
LNG,안산GT#1,275.6,2025-09-26,23:00,2025-09-28,20:00,경기,경기도 안산시
LNG,안산GT#2,276.0,2025-05-25,6:00,2025-05-25,18:00,경기,경기도 안산시
LNG,안산GT#2,276.0,2025-06-04,14:00,2025-06-04,15:59,경기,경기도 안산시
LNG,안산GT#2,276.0,2025-09-06,0:00,2025-09-08,0:00,경기,경기도 안산시
LNG,안산GT#2,276.0,2025-09-26,23:00,2025-09-28,0:00,경기,경기도 안산시
LNG,안산ST#1,283.0,2025-05-25,6:00,2025-05-25,18:00,경기,경기도 안산시
LNG,안산ST#1,283.0,2025-06-04,14:00,2025-06-04,15:59,경기,경기도 안산시
LNG,안산ST#1,283.0,2025-09-06,0:00,2025-09-08,0:00,경기,경기도 안산시
LNG,안산ST#1,283.0,2025-09-26,23:00,2025-09-28,0:00,경기,경기도 안산시
LNG,안산도시개발,60.0,2025-05-07,0:00,2025-05-30,23:59,경기,경기도 안산시
LNG,안양2-1GT#1,320.7,2025-05-10,0:00,2025-06-22,0:00,,
LNG,안양2-1GT#1,320.7,2025-09-27,0:00,2025-09-29,5:00,,
LNG,안양2-1GT#1,320.7,2025-11-29,7:20,2025-11-29,15:00,,
LNG,안양2-1ST#1,161.0,2025-05-10,0:00,2025-06-22,0:00,,
LNG,안양2-1ST#1,161.0,2025-09-27,0:00,2025-09-29,5:00,,
LNG,안양2-1ST#1,161.0,2025-11-29,7:20,2025-11-29,15:00,,
LNG,안양열병합2-2CC GT,320.7,2025-02-15,8:00,2025-02-15,16:00,경기,경기도 안양시
LNG,안양열병합2-2CC GT,320.7,2025-04-26,0:00,2025-04-27,18:00,경기,경기도 안양시
LNG,안양열병합2-2CC GT,320.7,2025-05-25,8:00,2025-05-25,16:00,경기,경기도 안양시
LNG,안양열병합2-2CC GT,320.7,2025-10-11,0:00,2025-11-14,0:00,경기,경기도 안양시
LNG,안양열병합2-2CC ST,161.0,2025-02-15,8:00,2025-02-15,16:00,경기,경기도 안양시
LNG,안양열병합2-2CC ST,161.0,2025-04-26,0:00,2025-04-27,18:00,경기,경기도 안양시
LNG,안양열병합2-2CC ST,161.0,2025-05-25,8:00,2025-05-25,16:00,경기,경기도 안양시
LNG,안양열병합2-2CC ST,161.0,2025-10-11,0:00,2025-11-14,0:00,경기,경기도 안양시
LNG,양산GT#1,78.0,2025-02-17,0:00,2025-02-22,0:00,경남,경상남도 양산시
LNG,양산GT#1,78.0,2025-03-04,0:00,2025-03-08,0:00,경남,경상남도 양산시
LNG,양산GT#1,78.0,2025-03-10,0:00,2025-03-15,0:00,경남,경상남도 양산시
LNG,양산GT#1,78.0,2025-03-20,0:00,2025-03-22,0:00,경남,경상남도 양산시
LNG,양산GT#1,78.0,2025-04-20,6:00,2025-04-20,21:00,경남,경상남도 양산시
LNG,양산GT#1,78.0,2025-05-01,0:00,2025-06-06,0:00,경남,경상남도 양산시
LNG,양산GT#1,78.0,2025-07-20,9:00,2025-07-20,18:00,경남,경상남도 양산시
LNG,양산GT#1,78.0,2025-08-09,0:00,2025-08-11,0:00,경남,경상남도 양산시
LNG,양산GT#1,78.0,2025-08-15,0:00,2025-08-17,0:00,경남,경상남도 양산시
LNG,양산GT#1,78.0,2025-08-23,0:00,2025-08-24,0:00,경남,경상남도 양산시
LNG,양산GT#1,78.0,2025-09-22,0:00,2025-10-03,0:00,경남,경상남도 양산시
LNG,양산GT#1,78.0,2025-10-21,8:00,2025-10-22,0:00,경남,경상남도 양산시
LNG,양산GT#1,78.0,2025-11-09,0:00,2025-11-10,0:00,경남,경상남도 양산시
LNG,양산GT#1,78.0,2025-11-29,0:00,2025-11-30,0:00,경남,경상남도 양산시
LNG,양산ST#1,41.0,2025-02-17,0:00,2025-02-22,0:00,경남,경상남도 양산시
LNG,양산ST#1,41.0,2025-03-04,0:00,2025-03-08,0:00,경남,경상남도 양산시
LNG,양산ST#1,41.0,2025-03-10,0:00,2025-03-15,0:00,경남,경상남도 양산시
LNG,양산ST#1,41.0,2025-03-20,0:00,2025-03-22,0:00,경남,경상남도 양산시
LNG,양산ST#1,41.0,2025-04-20,6:00,2025-04-20,21:00,경남,경상남도 양산시
LNG,양산ST#1,41.0,2025-05-01,0:00,2025-06-06,0:00,경남,경상남도 양산시
LNG,양산ST#1,41.0,2025-07-20,9:00,2025-07-20,18:00,경남,경상남도 양산시
LNG,양산ST#1,41.0,2025-08-09,0:00,2025-08-11,0:00,경남,경상남도 양산시
LNG,양산ST#1,41.0,2025-08-15,0:00,2025-08-17,0:00,경남,경상남도 양산시
LNG,양산ST#1,41.0,2025-08-23,0:00,2025-08-24,0:00,경남,경상남도 양산시
LNG,양산ST#1,41.0,2025-09-22,0:00,2025-10-03,0:00,경남,경상남도 양산시
LNG,양산ST#1,41.0,2025-10-21,8:00,2025-10-22,0:00,경남,경상남도 양산시
LNG,양산ST#1,41.0,2025-11-09,0:00,2025-11-10,0:00,경남,경상남도 양산시
LNG,양산ST#1,41.0,2025-11-29,0:00,2025-11-30,0:00,경남,경상남도 양산시
양수,양양#1,250.0,2024-12-28,12:00,2024-12-28,18:00,강원,강원도 양양군
양수,양양#1,250.0,2025-01-13,9:00,2025-01-15,18:00,강원,강원도 양양군
양수,양양#1,250.0,2025-02-03,9:00,2025-02-03,18:00,강원,강원도 양양군
양수,양양#1,250.0,2025-02-27,9:00,2025-03-01,0:00,강원,강원도 양양군
양수,양양#1,250.0,2025-03-06,14:00,2025-03-06,16:00,강원,강원도 양양군
양수,양양#1,250.0,2025-03-10,9:00,2025-03-13,18:00,강원,강원도 양양군
양수,양양#1,250.0,2025-04-08,9:00,2025-04-08,20:00,강원,강원도 양양군
양수,양양#1,250.0,2025-04-28,13:00,2025-04-28,22:00,강원,강원도 양양군
양수,양양#1,250.0,2025-05-07,9:00,2025-10-02,18:00,강원,강원도 양양군
양수,양양#1,250.0,2025-11-03,15:00,2025-11-03,17:00,강원,강원도 양양군
양수,양양#1,250.0,2025-11-24,9:00,2025-11-29,0:00,강원,강원도 양양군
양수,양양#1,250.0,2025-12-09,9:00,2025-12-09,18:00,강원,강원도 양양군
양수,양양#2,250.0,2025-01-11,0:00,2025-10-03,0:00,강원,강원도 양양군
양수,양양#2,250.0,2025-11-02,0:00,2025-11-08,0:00,강원,강원도 양양군
양수,양양#2,250.0,2025-11-23,9:00,2025-11-29,9:00,강원,강원도 양양군
양수,양양#2,250.0,2025-12-10,9:00,2025-12-10,18:00,강원,강원도 양양군
양수,양양#3,250.0,2024-12-28,8:00,2024-12-28,12:00,강원,강원도 양양군
양수,양양#3,250.0,2025-01-06,0:00,2025-01-11,0:00,강원,강원도 양양군
양수,양양#3,250.0,2025-03-06,14:00,2025-03-06,16:00,강원,강원도 양양군
양수,양양#3,250.0,2025-03-10,9:00,2025-03-14,18:00,강원,강원도 양양군
양수,양양#3,250.0,2025-06-25,9:00,2025-06-25,18:00,강원,강원도 양양군
양수,양양#3,250.0,2025-07-09,0:00,2025-07-09,11:00,강원,강원도 양양군
양수,양양#3,250.0,2025-08-15,0:00,2025-08-15,18:00,강원,강원도 양양군
양수,양양#3,250.0,2025-09-06,9:00,2025-09-06,18:00,강원,강원도 양양군
양수,양양#3,250.0,2025-09-16,5:00,2025-09-16,9:00,강원,강원도 양양군
양수,양양#3,250.0,2025-11-03,15:00,2025-11-03,17:00,강원,강원도 양양군
양수,양양#3,250.0,2025-11-24,9:00,2025-11-29,0:00,강원,강원도 양양군
